smiles,pmic,n_meas
COc1ccc(NN2C(N)=C(C#N)C(c3cc4cc(C)ccc4nc3Cl)C3=C2CC(C)(C)CC3=O)cc1,3.3130476126280928,1
COc1ccc(NN2C(N)=C(C#N)C(c3cc4cc(Cl)ccc4nc3Cl)C3=C2CC(C)(C)CC3=O)cc1,3.3299646349255054,1
COc1ccc(NN2C(N)=C(C#N)C(c3cc4cc(OC)ccc4nc3Cl)C3=C2CC(C)(C)CC3=O)cc1,3.7242988128541676,1
COc1ccc(NN2C(N)=C(C#N)C(c3cc4ccccc4nc3Cl)C3=C2CC(C)(C)CC3=O)cc1,3.3010317328384344,1
COc1ccc(NS(=O)(=O)c2cc3c(CN=[N+]=[N-])cc(=O)oc3cc2C)cc1,3.2045714142133623,1
COc1ccc(NS(=O)(=O)c2ccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2)nn1,3.3594142590284113,1
COc1ccc(Nc2cc(C)nc(SCc3nc4ccccc4[nH]3)n2)cc1,3.46967592308457,1
COc1ccc(Nc2cc3sc(C)c(C)c3cc2C)cc1,2.4733745498848365,1
COc1ccc(Nc2ncccc2C(=O)NNS(=O)(=O)c2ccc(C)cc2)cc1,4.439302160538837,1
COc1ccc(Nc2nn3c(-c4ccc(S(=O)(=O)c5ccc(Br)cc5)cc4)nnc3s2)cc1,3.3261117419829156,1
COc1ccc(Nc2nn3c(-c4ccc(S(=O)(=O)c5ccccc5)cc4)nnc3s2)cc1,3.257850998735561,1
COc1ccc(Nn2c(SCC(=O)c3ccc(Cl)c(Cl)c3)nc(C)c2C)cc1,2.887273924969327,2
COc1ccc(Nn2c(SCC(=O)c3ccc(Cl)cc3)nc(C)c2C)cc1,2.8515635480102195,2
COc1ccc(Nn2c(SCC(=O)c3ccc(F)c(F)c3)nc(C)c2C)cc1,2.7027040385965075,2
COc1ccc(Nn2c(SCC(=O)c3ccc(F)cc3)nc(C)c2C)cc1,2.6828938368180824,2
COc1ccc(Nn2c(SCC(=O)c3ccc(OC)c(OC)c3)nc(C)c2C)cc1,2.7278725445007193,2
COc1ccc(Nn2c(SCC(=O)c3cccc(Cl)c3)nc(C)c2C)cc1,2.701048550178229,2
COc1ccc(Nn2c(SCC(=O)c3cccc(F)c3)nc(C)c2C)cc1,2.6828938368180824,2
COc1ccc(Nn2c(SCC(=O)c3cccc(OC)c3)nc(C)c2C)cc1,2.696247146000546,2
COc1ccc(Nn2c(SCC(=O)c3ccccc3)nc(C)c2C)cc1,2.6621366297453286,2
COc1ccc(OC(=O)C[C@@]2(C)[C@H](C(=O)O)N3C(=O)CC3S2(=O)=O)cc1,4.228992206946312,2
COc1ccc(OC)c(-c2c(C#N)c(N)n(/N=C(\C)c3cc4c(ccc5ccccc54)oc3=O)c(=O)c2C#N)c1,3.6286161343558634,1
COc1ccc(OC)c(-c2c(C#N)c(O)n(/N=C(\C)c3cc4c(ccc5ccccc54)oc3=O)c(=O)c2C#N)c1,3.4533281268546663,1
COc1ccc(OC)c(-c2cc3nc(N)nc(N)c3cc2C)c1,4.287741562545076,1
COc1ccc(OC)c(-c2nnc3cc(C)nc(C)n23)c1,3.3568958699656712,1
COc1ccc(OC)c(/C=C/C(=O)N/N=C/c2ccc(Cl)cc2)c1,3.8385947336998267,1
COc1ccc(OC)c(/C=C/C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)c1,3.8516863154424277,1
COc1ccc(OC)c(/C=C/C(=O)N/N=C/c2ccccc2)c1,3.79288594347513,1
COc1ccc(OC)c(/C=C/C(=O)c2cc(Cl)c(Cl)[nH]2)c1,4.717575979587954,1
COc1ccc(OC)c(/C=C/C(=O)c2cc(Cl)c[nH]2)c1,4.36807703370676,1
COc1ccc(OC)c(/C=C/C(=O)c2ccc(NC(=O)CSc3nc4ccccc4[nH]3)cc2)c1,4.180519487667321,1
COc1ccc(OC)c(/C=C/C(=O)c2ccc3ccccc3c2)c1,3.1049948569884154,1
COc1ccc(OC)c(/C=C/C(=O)c2ccco2)c1,3.9179244131463236,1
COc1ccc(OC)c(/C=C/C2=NN(C(C)=O)C(c3ccc(Cl)cc3)O2)c1,4.189585752548648,1
COc1ccc(OC)c(/C=C/C2=NN(C(C)=O)C(c3ccc([N+](=O)[O-])cc3)O2)c1,3.9002436512897862,1
COc1ccc(OC)c(/C=C/C2=NN(C(C)=O)C(c3ccccc3)O2)c1,3.5470235756581725,1
COc1ccc(OC)c(/C=C/c2nnc(Nc3ccc(C)cc3)o2)c1,3.829148042298964,1
COc1ccc(OC)c(/C=C/c2nnc(Nc3ccc(C)cc3)s2)c1,3.5483242997928333,1
COc1ccc(OC)c(/C=C/c2nnc(Nc3ccc(Cl)cc3)o2)c1,3.8546666905065488,1
COc1ccc(OC)c(/C=C/c2nnc(Nc3ccc(Cl)cc3)s2)c1,3.5727148098497383,1
COc1ccc(OC)c(/C=C/c2nnc(Nc3ccccc3)o2)c1,3.8107055471579643,1
COc1ccc(OC)c(/C=C/c2nnc(Nc3ccccc3)s2)c1,3.8317674247880342,1
COc1ccc(OC)c(/C=C/c2nnc(S)n2-c2ccc(C)cc2)c1,4.150384291120796,1
COc1ccc(OC)c(/C=C/c2nnc(S)n2-c2ccc(Cl)cc2)c1,3.8737448055137196,1
COc1ccc(OC)c(/C=C/c2nnc(S)n2-c2ccccc2)c1,4.1327974204520155,1
COc1ccc(OC)c(/C=C/c2nnc(SC)n2-c2ccc(C)cc2)c1,3.866256612401253,1
COc1ccc(OC)c(/C=C/c2nnc(SC)n2-c2ccc(Cl)cc2)c1,3.5887108226738307,1
COc1ccc(OC)c(/C=C/c2nnc(SC)n2-c2ccccc2)c1,3.8493542954568145,1
COc1ccc(OC)c(/C=C/c2nnc(SCC(=O)c3cc(O)ccc3O)n2-c2ccc(C)cc2)c1,4.304128464824712,1
COc1ccc(OC)c(/C=C/c2nnc(SCC(=O)c3cc(O)ccc3O)n2-c2ccc(Cl)cc2)c1,4.321389620695999,1
COc1ccc(OC)c(/C=C/c2nnc(SCC(=O)c3cc(O)ccc3O)n2-c2ccccc2)c1,4.592889703277228,1
COc1ccc(OC)c(/C=C\C(=O)c2ccc(NC(=O)CSc3nnc(-c4cccc([N+](=O)[O-])c4)o3)cc2)c1,3.941758621924259,1
COc1ccc(OC)c(/C=N/N=c2\scc(-c3cc(O)ccc3O)n2-c2ccc(C)cc2)c1,4.266272159946178,1
COc1ccc(OC)c(/C=N/N=c2\scc(-c3cc(O)ccc3O)n2-c2ccc(Cl)cc2)c1,4.28507188813515,1
COc1ccc(OC)c(/C=N/N=c2\scc(-c3cc(O)ccc3O)n2-c2ccccc2)c1,4.553898554213686,1
COc1ccc(OC)c(/C=N/N=c2\scc(C3=CC(=O)C=CC3=O)n2-c2ccc(C)cc2)c1,4.264371025236207,1
COc1ccc(OC)c(/C=N/N=c2\scc(C3=CC(=O)C=CC3=O)n2-c2ccc(Cl)cc2)c1,3.681191471614985,1
COc1ccc(OC)c(/C=N/N=c2\scc(C3=CC(=O)C=CC3=O)n2-c2ccccc2)c1,3.949877704036875,1
COc1ccc(OC)c(/C=N/NC(=O)CN2CCc3sccc3C2)c1,3.4587296831572685,1
COc1ccc(OC)c(/C=N/NC(=O)c2cc(Cl)c(Cl)[nH]2)c1,5.03940713867905,1
COc1ccc(OC)c(/C=N/NC(=O)c2cc(Cl)c[nH]2)c1,4.391269702705731,1
COc1ccc(OC)c(CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)c1,4.478497955342135,3
COc1ccc(OC)c(CO/N=C2\CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2CN)c1,6.942452047202613,1
COc1ccc(OC)c(NC(=O)NNC(=O)c2cc([N+](=O)[O-])c[nH]2)c1,5.048352293925634,1
COc1ccc(OC)c(NC(=O)NNC(=O)c2cc([N+](=O)[O-])cn2C)c1,5.367176660495177,1
COc1ccc(OC)c(S(=O)(=O)Nc2ccc(-c3cc(Nc4cccc(C(F)(F)F)c4)ncn3)cc2)c1,4.326768301195092,1
COc1ccc(OC)c(S(=O)(=O)n2c(COc3ccc([N+](=O)[O-])cc3)nc3cc(Br)ccc32)c1,3.6318645098886555,1
COc1ccc(OC2C(=O)NN=C2C)cc1,0.9449325260927957,1
COc1ccc(O[C@@H](Cc2ccc3oc(CCCc4nc(-c5ccccc5)oc4C)nc3c2)C(=O)O)cc1,3.709746405589839,1
COc1ccc(Oc2ccc(N/C(=N/c3ccc(Cl)cc3)NCCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.982669153962075,1
COc1ccc(Oc2ccc(N/C(=N/c3ccc(Cl)cc3)NCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.67137503426571,1
COc1ccc(Oc2ccc(N/C(=N/c3ccc(Cl)cc3)NCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.961892439285324,1
COc1ccc(Oc2ccc(N/C(=N/c3cccc(Cl)c3)NCCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.380609162634112,1
COc1ccc(Oc2ccc(N/C(=N/c3cccc(Cl)c3)NCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.972405029929691,1
COc1ccc(Oc2ccc(N/C(=N/c3cccc(Cl)c3)NCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.660862443621343,1
COc1ccc(Oc2ccc(N/C(=N/c3ccccc3)NCCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.053926986377616,1
COc1ccc(Oc2ccc(N/C(=N/c3ccccc3)NCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.946120423748301,1
COc1ccc(Oc2ccc(N/C(=N/c3ccccc3)NCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,4.934943425550621,1
COc1ccc(Oc2ccccc2N/C(=N/c2ccc(Cl)cc2)NCCNc2ccnc3cc(Cl)ccc23)cc1,4.0588024522933805,1
COc1ccc(Oc2ccccc2N/C(=N/c2cccc(Cl)c2)NCCCCNc2ccnc3cc(Cl)ccc23)cc1,4.681639158298093,1
COc1ccc(Oc2ccccc2N/C(=N/c2cccc(Cl)c2)NCCCNc2ccnc3cc(Cl)ccc23)cc1,5.274130453255323,1
COc1ccc(Oc2ccccc2N/C(=N/c2cccc(Cl)c2)NCCNc2ccnc3cc(Cl)ccc23)cc1,4.961892439285324,1
COc1ccc(Oc2ccccc2N/C(=N/c2ccccc2)NCCCNc2ccnc3cc(Cl)ccc23)cc1,4.043030436756357,1
COc1ccc(Oc2nc3ccc(C)cc3cc2C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1,2.9836731865922292,1
COc1ccc(Oc2nc3ccc(C)cc3cc2C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1,2.9576053717549597,1
COc1ccc(Oc2nc3ccc(OC)cc3cc2C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1,3.298897594768256,1
COc1ccc(Oc2nc3ccc(OC)cc3cc2C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1,2.9726628172126324,1
COc1ccc(Oc2nc3ccccc3cc2C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)cc1,2.9708348345554145,1
COc1ccc(Oc2nc3ccccc3cc2C2C(C#N)=C(N)OC3=C2C(=O)CCC3)cc1,3.4668389628899163,1
COc1ccc(S(=O)(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,5.148801320913777,1
COc1ccc(S(=O)(=O)Nc2ccc(-n3cnc(Cl)c3)c(OC)c2)cc1OC,3.520030906871887,1
COc1ccc(S(=O)(=O)c2ccc3nc(N)nc(N)c3c2)cc1,5.121059280095641,1
COc1ccc(S(=O)(=O)n2c(COc3ccc([N+](=O)[O-])cc3)nc3cc(Br)ccc32)c(OC)c1,3.3308345142246747,1
COc1ccc(S(=O)(=O)n2c(COc3ccc([N+](=O)[O-])cc3)nc3ccc(Br)cc32)c(OC)c1,3.3308345142246747,1
COc1ccc([C@@H]2C3CCCN3[C@]3(C(=O)Nc4ccccc43)[C@H]2C(=O)c2cccs2)cc1,3.6479264761253907,1
COc1ccc([C@@H]2CC(=NOCc3ccccc3)C[C@@H](c3ccc(OC)cc3)S2)cc1,3.9380922251073414,1
COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(O)c1,3.7360776370039455,1
COc1ccc([C@@H]2[C@@H](Cl)C(=O)N2NC(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1,6.8566070614461525,1
COc1ccc([C@@H]2[C@@H](Cl)C(=O)N2NC(=O)c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1OC,5.965018157535724,1
COc1ccc([C@H](CC(=O)c2ccccc2)[C@@H]2CCCc3[se]nnc32)cc1,4.230847267689535,1
COc1ccc([C@H](c2[se]nnc2-c2ccccc2)[C@@H]2CCCc3[se]nnc32)cc1,4.012287895477838,1
COc1ccc([C@H]2N[C@@H](c3ccc(OC)cc3)C3CCCC2/C3=N/N=c2/[nH]c(-c3ccccc3)cs2)cc1,3.7199027871139014,1
COc1ccc([C@H]2N[C@@H](c3ccc(OC)cc3)C3CCCC2/C3=N\NC(=O)c2ccncc2)cc1,3.6726270051022123,1
COc1ccc([C@H]2O[C@@H](c3ccc(OC)cc3)[C@H](C)/C(=N/NC(=S)Nc3ccccc3)[C@H]2C)cc1,4.291937767557467,1
COc1ccc([C@H]2O[C@@H](c3ccc(OC)cc3)[C@H](C)/C(=N/NC(N)=S)[C@H]2C)cc1,4.218580665293425,1
COc1ccc2[nH]c(-c3cc(OC)c(OC)c(OC)c3)cc2c1,2.7001538395895017,1
COc1ccc2[nH]c(-c3ccccc3C)cc2c1,2.7050555454268372,1
COc1ccc2[nH]c(=O)c(C3NC(=O)NC4=C3C(=O)CC(C)(C)C4)cc2c1,3.5651450623062995,1
COc1ccc2[nH]c(=O)c(C3NC(=O)NC4=C3C(=O)CCC4)cc2c1,3.5306491333089562,1
COc1ccc2[nH]c(=O)c(C3NC(=S)NC4=C3C(=O)CC(C)(C)C4)cc2c1,2.884764786729141,1
COc1ccc2[nH]c(=O)c(C3NC(=S)NC4=C3C(=O)CCC4)cc2c1,3.851770636281816,1
COc1ccc2[nH]c(Sc3ccc4c(c3)C(c3ccc([N+](=O)[O-])cc3)C(C#N)=C(N)O4)nc2c1,4.469359872231196,1
COc1ccc2[nH]c(Sc3ccc4c(c3)C(c3cccs3)C(C#N)=C(N)O4)nc2c1,3.539106222220779,1
COc1ccc2[nH]c3c(=O)c4ccccc4c(=O)c=3sc2c1,4.092504496073318,1
COc1ccc2[nH]c3c(C)c4cc[n+](C)cc4c(C)c3c2c1,3.8087858198740263,4
COc1ccc2[nH]c3c(c2c1)C[C@]1(C)[C@H]2CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)NCCCN(C)C)CC[C@@]4(C)[C@]2(C)CC[C@H]1C3(C)C,4.313370286864534,1
COc1ccc2[nH]c3c(c2c1)C[C@]1(C)[C@H]2CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]2(C)CC[C@H]1C3(C)C,4.2523387087667786,1
COc1ccc2[nH]cc(-c3cc(OC)c(OC)c(OC)c3)c2c1,3.0004895193871284,1
COc1ccc2[nH]cc(-c3ccccc3)c2c1,2.5529600806943495,1
COc1ccc2[nH]cc(-c3ccccc3C(C)=O)c2c1,2.9282125559184395,1
COc1ccc2[nH]cc(-c3ccccc3C)c2c1,2.8797570609545127,1
COc1ccc2[nH]cc(-c3ccccc3C=O)c2c1,3.029098702677156,1
COc1ccc2[nH]cc(-c3nc4ccccc4c4cc5ccccc5n34)c2c1,4.861438819710926,1
COc1ccc2[nH]cc(-c3nc4sc5cc(F)ccc5n4c3Nc3ccc(F)cc3)c2c1,4.35511733063997,1
COc1ccc2[nH]cc(/C=N/NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)c2c1,6.63181904831605,2
COc1ccc2[nH]cc(/C=N/Nc3cc(C(F)(F)F)nc4c(C(F)(F)F)cccc34)c2c1,4.859602257921293,1
COc1ccc2[nH]cc(C=C3C(=O)OC(C)(C)OC3=O)c2c1,4.478996248859396,1
COc1ccc2[nH]cc(CCNc3nc(Nc4ccc(C#N)cc4)nc(Oc4cc(=O)n(C)c5ccccc45)n3)c2c1,4.048132481965252,1
COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,5.968077417760337,1
COc1ccc2c(CNc3ccc4c(C)cc(=O)oc4c3)c(Br)c(=O)oc2c1,3.9791645909460542,1
COc1ccc2c(CNc3ccc4c(C)cc(=O)oc4c3)cc(=O)oc2c1,3.898535188168902,1
COc1ccc2c(c1)C(O)C(Cc1ccccc1)(Cc1ccccc1)C(=O)N2,3.5722347896192708,1
COc1ccc2c(c1)CN(C1CC(c3ccc(-c4ccco4)cc3)=NN1c1nc(-c3ccc(F)cc3F)oc1C)CC2,5.861188099388269,1
COc1ccc2c(c1)CN(C1CC(c3ccc(-c4ccco4)cc3)=NN1c1nc(-c3ccccc3C(F)(F)F)oc1C)CC2,5.583473820509383,1
COc1ccc2c(c1)CN(C1CC(c3ccc(-c4ccco4)cc3)=NN1c1nc(-c3ccccc3F)oc1C)CC2,5.545589023038988,1
COc1ccc2c(c1)CN(C1CC(c3ccc(Cl)cc3Cl)=NN1c1nc(-c3ccc(F)cc3F)oc1C)CC2,5.561766178448386,1
COc1ccc2c(c1)CN(C1CC(c3ccc(Cl)cc3Cl)=NN1c1nc(-c3ccccc3C(F)(F)F)oc1C)CC2,5.585522832132666,1
COc1ccc2c(c1)CN(C1CC(c3ccc(Cl)cc3Cl)=NN1c1nc(-c3ccccc3F)oc1C)CC2,5.547824323966104,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3)=NN1c1nc(-c3ccc(F)cc3F)oc1C)CC2,4.903566580730967,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3)=NN1c1nc(-c3ccccc3C(F)(F)F)oc1C)CC2,4.328433428151651,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3)=NN1c1nc(-c3ccccc3F)oc1C)CC2,4.285610411200415,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3C(F)(F)F)=NN1c1nc(-c3ccc(F)cc3F)oc1C)CC2,4.657855595396476,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3C(F)(F)F)=NN1c1nc(-c3ccccc3C(F)(F)F)oc1C)CC2,5.283708550620409,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3C(F)(F)F)=NN1c1nc(-c3ccccc3F)oc1C)CC2,4.041831495636712,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3F)=NN1c1nc(-c3ccc(F)cc3F)oc1C)CC2,4.9189014084684155,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3F)=NN1c1nc(-c3ccccc3C(F)(F)F)oc1C)CC2,4.3428614913006935,1
COc1ccc2c(c1)CN(C1CC(c3ccccc3F)=NN1c1nc(-c3ccccc3F)oc1C)CC2,4.000476593739023,1
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,5.657559686463882,1
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,6.271865759140881,1
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,5.9708357634769,1
COc1ccc2c(c1)[nH]c1c(CC=C(C)C)c(O)c(C=O)cc12,3.383261208601462,1
COc1ccc2c(c1)[nH]c1cc(OC)c(C=O)cc12,3.2997949126412576,1
COc1ccc2c(c1)[nH]c1cc(OC)c(O)cc12,3.2788643033633926,1
COc1ccc2c(c1)[nH]c1ccc(C=O)cc12,3.245449045798473,1
COc1ccc2c(c1)c(=O)c(C(=O)O)cn2CC(O)Cn1c([N+](=O)[O-])cnc1C,3.798438063584288,1
COc1ccc2c(c1)c(=O)c(C(=O)O)cn2CC(O)Cn1cnc([N+](=O)[O-])c1,3.7830276789279527,1
COc1ccc2c(c1)c(=O)cc(C(F)(F)F)n2CCCCN1C(=O)c2ccccc2C1=O,3.9488128411865437,1
COc1ccc2c(c1)c(C=C1C(=O)OC(C)(C)OC1=O)cn2C,4.322667145347893,1
COc1ccc2c(c1)c1c(C)c3c[n+](C)ccc3c(C)c1n2C,4.581780467777479,2
COc1ccc2c(c1)c1c(C)c3cnccc3c(C)c1n2CCCN,4.318891202245378,4
COc1ccc2c(c1)cc(-c1nc3cc(Br)ccc3[nH]1)c1nnnn12,2.8978689094891386,1
COc1ccc2c(c1)cc(-c1nc3cc(C)ccc3[nH]1)c1nnnn12,2.8200056214558873,1
COc1ccc2c(c1)cc(-c1nc3cc(Cl)ccc3[nH]1)c1nnnn12,2.8460512003014315,1
COc1ccc2c(c1)cc(-c1nc3ccccc3[nH]1)c1nnnn12,3.1021921350999877,1
COc1ccc2c(c1)sc1nc(-c3c[nH]c4ccc(Br)cc34)c(Nc3ccc(F)cc3)n12,4.795784162467142,1
COc1ccc2c(c1)sc1nc(/C=C3/C(=O)N4C(C(=O)O)=CS[C@H]34)cn12,5.284911012205182,5
COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,5.613326763644872,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(NCCN)N(CCCl)CCCl)C=C[C@@]31CCN(C)C2,5.986720446228823,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(NCCN)Oc4ccc([N+](=O)[O-])cc4)C=C[C@@]31CCN(C)C2,5.932308434211407,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(NCCO)N(CCCl)CCCl)C=C[C@@]31CCN(C)C2,6.183815470994701,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(NCCO)Oc4ccc([N+](=O)[O-])cc4)C=C[C@@]31CCN(C)C2,6.0820522265919985,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(OCCO)N(CCCl)CCCl)C=C[C@@]31CCN(C)C2,6.029712418290521,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(OCCO)Oc4ccc([N+](=O)[O-])cc4)C=C[C@@]31CCN(C)C2,5.900233391188964,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(OP(=O)(O)O)N(CCCl)CCCl)C=C[C@@]31CCN(C)C2,6.13363849880125,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(Oc4ccc([N+](=O)[O-])cc4)OP(=O)(O)O)C=C[C@@]31CCN(C)C2,6.091905406255721,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(Oc4ccc([N+](=O)[O-])cc4)SCCN)C=C[C@@]31CCN(C)C2,6.376711810180373,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(Oc4ccc([N+](=O)[O-])cc4)SCCO)C=C[C@@]31CCN(C)C2,6.207740469194227,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(SCCN)N(CCCl)CCCl)C=C[C@@]31CCN(C)C2,6.293590613878303,1
COc1ccc2c3c1O[C@H]1C[C@@H](OP(=O)(SCCO)N(CCCl)CCCl)C=C[C@@]31CCN(C)C2,6.326550906361046,1
COc1ccc2cc(/C=N/n3c(Cc4ccc(S(C)(=O)=O)cc4)n[nH]c3=S)ccc2c1,4.859797108026783,1
COc1ccc2cc(C(C)C(=O)NCc3n[nH]c(=S)[nH]3)ccc2c1,4.641913162263003,1
COc1ccc2cc(C(C)C(=O)NCc3n[nH]c(=S)n3N)ccc2c1,4.660550902542857,1
COc1ccc2cc(C(C)C(=O)Nc3ccc(C(=O)O)cc3)ccc2c1,5.253270887325146,1
COc1ccc2cc(C(C)C(=O)Nc3ccc(S(=O)(=O)NC(C)=O)cc3)ccc2c1,5.038848318781333,1
COc1ccc2cc(C(C)C(=O)Nc3ccc(S(=O)(=O)Nc4cc(C)on4)cc3)ccc2c1,5.076883999194557,1
COc1ccc2cc(C(C)C(=O)Nc3ccc(S(=O)(=O)Nc4ncccn4)cc3)ccc2c1,5.074076238541012,1
COc1ccc2cc(C(C)C(=O)Nc3ccc4c(c3)Sc3ccccc3N4)ccc2c1,4.7373097489133515,1
COc1ccc2cc(C(C)C3=N/C(=C/c4ccc(F)cc4)C(=O)O3)ccc2c1,4.380534133379991,1
COc1ccc2cc(Cn3cc(-c4ccccc4)nn3)c(Cl)nc2c1,4.5450707266558,1
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,3.5804183666558087,4
COc1ccc2cc3[n+](cc2c1OCCN(CCSc1nc2ccccc2[nH]1)Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,4.3194691214211165,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1c([N+](=O)[O-])cnc1C)Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,3.7021173857908223,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1ccnc1)Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,4.262474079437741,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc([N+](=O)[O-])c1)Cc1ccc(Cl)c(Cl)c1)CCc1cc2c(cc1-3)OCO2,4.61774581676419,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc([N+](=O)[O-])c1)Cc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2,3.9925348787765653,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc([N+](=O)[O-])c1)Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,4.595653266939486,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc([N+](=O)[O-])c1)Cc1cccc(Cl)c1)CCc1cc2c(cc1-3)OCO2,4.293564874440547,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc([N+](=O)[O-])c1)Cc1ccccc1Cl)CCc1cc2c(cc1-3)OCO2,4.594594870104528,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc2cc(C)c(C)cc21)Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,4.316851284235776,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cnc2ccccc21)Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,4.2980960844901235,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncc1[N+](=O)[O-])Cc1ccc(Cl)c(Cl)c1)CCc1cc2c(cc1-3)OCO2,4.918775812428171,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncc1[N+](=O)[O-])Cc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2,4.293564874440547,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncc1[N+](=O)[O-])Cc1ccc(F)cc1F)CCc1cc2c(cc1-3)OCO2,4.896683262603467,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncc1[N+](=O)[O-])Cc1cccc(Cl)c1)CCc1cc2c(cc1-3)OCO2,4.293564874440547,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncc1[N+](=O)[O-])Cc1ccccc1Cl)CCc1cc2c(cc1-3)OCO2,5.19665486143249,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncn1)Cc1cc(F)ccc1F)CCc1cc2c(cc1-3)OCO2,5.467326129570263,1
COc1ccc2cc3[n+](cc2c1OCCN(CCn1cncn1)Cc1ccc(Cl)c(Cl)c1)CCc1cc2c(cc1-3)OCO2,4.8889716534137575,2
